OrderID,CustomerID,CustomerName,OrderDate,Product,Category,Quantity,UnitPrice,BaseCost,TotalPrice,Tax,TotalPriceWithTax,Country,PointOfSale,SalesAgent,Segment,PaymentMethod,Discount
FA-41863,33392,Andrea Hart,2023-11-04,Keyboard,Accessories,2,553.36,381.26,1106.72,166.01,1272.73,Ecuador,Store A,Joseph Lewis,Retail,Credit Card,0.0
FA-68432,2169,Mark Scott PhD,2024-05-19,Laptop,Electronics,3,227.26,129.35,681.78,102.27,784.05,Samoa,Store B,Tiffany Dawson,Corporate,Paypal,0.04
FA-83776,45291,Darrell Watts,2023-07-04,Monitor,Electronics,-5,311.59,216.86,1557.95,233.69,-4684.7,Colombia,Store B,Rachel Ramirez,Online,Paypal,0.0
FA-84554,93142,Shelly Smith,2024-05-10,Phone,Mobile Devices,1,94.1,58.46,94.1,14.11,108.21,Burundi,Store B,Lucas Gordon,Wholesale,Cash,0.0
FA-84554,76226,Shelly Smith,2024-05-10,Phone,Mobile Devices,1,94.1,58.46,94.1,14.11,108.21,Saudi Arabia,Store B,Lucas Gordon,Wholesale,Wire Transfer,0.0
FA-94911,97645,Steven Carpenter,2023-05-11,Tablet,Mobile Devices,1,477.13,263.29,477.13,71.57,548.7,French Southern Territories,Online Platform,Kelly Martinez,Retail,Wire Transfer,0.13
FA-94911,98013,Steven Carpenter,2023-05-11,Tablet,Mobile Devices,1,477.13,263.29,477.13,71.57,548.7,Namibia,Online Platform,Kelly Martinez,Retail,Cash,0.0
FA-83485,71529,Samantha Lopez,2023-09-16,Monitor,Electronics,5,379.08,266.23,1895.4,284.31,2179.71,Benin,Store A,Colleen Mcbride,Wholesale,Paypal,0.03
FA-45895,75343,Donald Clark,2023-09-07,Laptop,Electronics,9,92.98,56.53,836.82,125.52,962.34,Brunei Darussalam,Online Platform,Kelly Martinez,Wholesale,Credit Card,0.11
FA-95789,12686,Theresa Gallegos,2023-12-11,Monitor,Electronics,-9,929.68,599.56,8367.12,1255.07,-277.73,France,Store B,Steve Hawkins,Corporate,Paypal,0.0
FA-50717,91650,James Stanton,2024-04-18,Monitor,Electronics,10,228.17,132.59,2281.7,342.25,2623.95,Mozambique,Online Platform,Mrs. Mary Alvarez MD,Wholesale,Paypal,0.0
FA-39111,2366,Andrew Ramirez,2024-10-06,Keyboard,Accessories,2,241.4,140.27,482.8,72.42,555.22,Tuvalu,Store A,Lucas Gordon,Wholesale,Cash,0.0
FA-62806,81204,Stephen Miles,2023-10-17,Tablet,Mobile Devices,3,953.43,759.0,2860.29,429.04,3289.33,Guinea,Store C,Kara Jones,Online,Cash,0.0
FA-60524,7617,Robert Pham,2023-05-07,Laptop,Electronics,-3,100.63,68.86,301.89,45.28,-934.12,Saint Kitts and Nevis,Store A,Timothy Walter,Corporate,Paypal,0.0
FA-81506,55439,Tyler White,2024-04-15,Tablet,Mobile Devices,-7,563.15,402.94,3942.05,591.31,-1135.39,Vanuatu,Store A,Cristina Shaw,Wholesale,Credit Card,0.0
FA-58304,86568,Ashley Ryan,2023-08-22,Mouse,Accessories,-10,598.99,404.93,5989.9,898.48,-1390.67,Korea,Store C,Tracey Morales,Wholesale,Cash,0.0
FA-47031,45296,Brenda James,2023-08-02,Mouse,Accessories,8,779.56,539.56,6236.48,935.47,7171.95,Seychelles,Store A,Kristen Howard,Retail,Credit Card,0.05
FA-71051,92980,Vanessa White,2023-01-03,Monitor,Electronics,2,263.4,192.13,526.8,79.02,605.82,Montserrat,Store B,Timothy Brown,Online,Cash,0.0
FA-66776,38751,Benjamin Burke,2024-01-28,Mouse,Accessories,9,802.36,595.13,7221.24,1083.19,8304.43,Gabon,Store A,Kristen Howard,Wholesale,Wire Transfer,0.0
FA-41165,16983,Deborah Jones,2023-09-27,Tablet,Mobile Devices,7,764.93,572.74,5354.51,803.18,6157.69,Bahamas,Online Platform,Colleen Mcbride,Retail,Cash,0.0
FA-94694,81527,Lori Reynolds,2024-10-07,Monitor,Electronics,6,683.86,379.28,4103.16,615.47,4718.63,Iraq,Store B,Kelly Fisher,Retail,Paypal,0.0
FA-98923,49905,Paul Flowers,2023-09-14,Tablet,Mobile Devices,3,132.12,92.82,396.36,59.45,455.81,Mexico,Store C,Kelsey Turner,Online,Wire Transfer,0.07
FA-77734,84168,Kathleen Graham,2023-08-07,Keyboard,Accessories,5,79.62,60.95,398.1,59.72,457.82,Croatia,Store C,Tonya Walls,Wholesale,Wire Transfer,0.0
FA-27464,32002,Frank Shields,2024-04-23,Phone,Mobile Devices,-6,493.97,258.57,2963.82,444.57,-165.05,Tanzania,Store B,Caleb Pope,Wholesale,Credit Card,0.12
FA-56277,61487,Kathy Gray,2024-01-07,Laptop,Electronics,1,968.94,663.38,968.94,145.34,1114.28,Sweden,Store C,Joseph Lewis,Corporate,Wire Transfer,0.0
FA-27043,5490,Deborah Mcknight,2023-07-15,Tablet,Mobile Devices,4,721.69,511.79,2886.76,433.01,3319.77,Georgia,Store A,Cristina Shaw,Retail,Credit Card,0.0
FA-29648,58427,Gina Robinson,2024-04-27,Keyboard,Accessories,4,821.0,576.51,3284.0,492.6,3776.6,Niger,Store B,Kelly Fisher,Corporate,Paypal,0.0
FA-9287,49693,Christian Hicks,2024-08-25,Mouse,Accessories,8,660.97,473.67,5287.76,793.16,6080.92,Croatia,Store C,Kelly Martinez,Online,Cash,0.12
FA-9287,12685,Christian Hicks,2024-08-25,Mouse,Accessories,8,660.97,473.67,5287.76,793.16,6080.92,Saint Pierre and Miquelon,Store C,Kelly Martinez,Online,Cash,0.07
FA-32031,24885,Shirley Garcia,2023-01-02,Monitor,Electronics,8,391.1,207.93,3128.8,469.32,3598.12,Canada,Store A,Anthony Miller,Wholesale,Wire Transfer,0.2
FA-32031,2533,Shirley Garcia,2023-01-02,Monitor,Electronics,8,391.1,207.93,3128.8,469.32,3598.12,Jersey,Store A,Anthony Miller,Wholesale,Cash,0.25
FA-43311,63204,Ryan Trujillo,2024-03-08,Monitor,Electronics,3,912.81,492.02,2738.43,410.76,3149.19,Norfolk Island,Store C,Brian Gilbert,Corporate,Credit Card,0.0
FA-40133,24628,Mark Allen,2023-08-30,Laptop,Electronics,1,397.96,231.91,397.96,59.69,457.65,China,Store C,Darin Evans,Wholesale,Paypal,0.12
FA-69779,43099,Christina Robinson,2024-02-08,Laptop,Electronics,2,166.44,97.28,332.88,49.93,382.81,Saint Vincent and the Grenadines,Store C,Cristina Shaw,Wholesale,Paypal,0.0
FA-62826,52467,Alexander James Jr.,2024-09-17,Monitor,Electronics,5,322.39,171.44,1611.95,241.79,1853.74,Samoa,Online Platform,Tiffany Dawson,Wholesale,Cash,0.0
FA-62826,24032,Alexander James Jr.,2024-09-17,Monitor,Electronics,5,322.39,171.44,1611.95,241.79,1853.74,Bolivia,Online Platform,Tiffany Dawson,Wholesale,Credit Card,0.0
FA-32790,22354,Rebecca Benson,2023-03-27,Phone,Mobile Devices,8,848.79,638.94,6790.32,1018.55,7808.87,Bermuda,Store C,Amy Wells,Online,Cash,0.0
FA-73667,58020,Richard Mcmillan,2024-06-15,Keyboard,Accessories,-7,199.62,131.82,1397.34,209.6,-5825.81,Bangladesh,Store B,Charles Dixon,Corporate,Wire Transfer,0.03
FA-40085,35835,Miguel Wright,2024-04-15,Monitor,Electronics,1,292.82,217.98,292.82,43.92,336.74,Taiwan,Store B,Kimberly Jackson,Corporate,Paypal,0.0
FA-60577,46679,Dr. James Bell III,2024-05-10,Laptop,Electronics,7,795.44,616.02,5568.08,835.21,6403.29,Antarctica (the territory South of 60 deg S),Store C,Bryan Perkins,Online,Wire Transfer,0.0
FA-60577,63607,Dr. James Bell III,2024-05-10,Laptop,Electronics,7,795.44,616.02,5568.08,835.21,6403.29,Tokelau,Store C,Bryan Perkins,Online,Credit Card,0.0
FA-47001,97235,Jordan Pham,2023-06-21,Keyboard,Accessories,10,301.7,237.07,3017.0,452.55,3469.55,Mongolia,Store B,Jonathan Singleton,Corporate,Paypal,0.0
FA-37842,22585,Ross Archer,2023-01-14,Keyboard,Accessories,6,827.29,653.55,4963.74,744.56,5708.3,Malawi,Store C,Steve Hawkins,Corporate,Wire Transfer,0.0
FA-91373,51783,Antonio Cole,2024-04-04,Monitor,Electronics,2,585.86,396.35,1171.72,175.76,1347.48,Bangladesh,Store A,Brian Gilbert,Corporate,Paypal,0.0
FA-22658,52956,Christopher Clark,2023-07-03,Monitor,Electronics,6,638.18,407.67,3829.08,574.36,4403.44,Libyan Arab Jamahiriya,Store C,Robert Nunez,Corporate,Cash,0.0
FA-88539,1660,Marie davis,2023-05-27,Tablet,Mobile Devices,10,480.21,343.85,4802.1,720.32,5522.42,Cape Verde,Store B,Anna Dickerson,Corporate,Cash,0.0
FA-282,7512,Arthur Bush,2024-05-31,Tablet,Mobile Devices,9,651.36,473.39,5862.24,879.34,6741.58,Kuwait,Store C,Melissa Thompson,Online,Paypal,0.0
FA-56357,92604,Jasmin Webb,2024-05-29,Tablet,Mobile Devices,1,54.42,27.81,54.42,8.16,62.58,Serbia,Online Platform,Tracey Morales,Wholesale,Credit Card,0.0
FA-23559,51623,Amber Cherry,2023-12-09,Monitor,Electronics,-6,159.39,98.24,956.34,143.45,-1006.02,Turkmenistan,Store B,Jacqueline Rodriguez,Wholesale,Paypal,0.06
FA-1963,36665,Theresa Goodman,2023-01-26,Monitor,Electronics,1,310.27,155.82,310.27,46.54,356.81,Bulgaria,Store C,Nicole Bell,Retail,Cash,0.0
FA-60306,93289,Gabriella Johnson,2023-06-06,Tablet,Mobile Devices,2,403.65,258.5,807.3,121.09,928.39,Iran,Store A,Brent Wise,Wholesale,Cash,0.0
FA-90047,60932,Aaron Green,2023-02-22,Laptop,Electronics,4,911.52,562.16,3646.08,546.91,4192.99,Kuwait,Online Platform,Brian Brown,Wholesale,Wire Transfer,0.0
FA-90047,57456,Aaron Green,2023-02-22,Laptop,Electronics,4,911.52,562.16,3646.08,546.91,4192.99,Peru,Online Platform,Brian Brown,Wholesale,Cash,0.13
FA-9329,50743,Victoria Greene,2024-07-04,Phone,Mobile Devices,8,189.7,98.39,1517.6,227.64,1745.24,South Africa,Online Platform,Erica Coleman,Online,Wire Transfer,0.0
FA-15533,85893,Gregory Medina,2023-11-04,Tablet,Mobile Devices,-3,504.59,344.65,1513.77,227.07,-7074.98,Oman,Store B,Carl Gutierrez,Corporate,Credit Card,0.01
FA-97246,28039,Ashley Robertson,2023-04-15,Monitor,Electronics,6,971.27,654.16,5827.62,874.14,6701.76,Hong Kong,Store B,Steven Mcclure,Online,Wire Transfer,0.12
FA-36499,71317,Erik Cervantes,2023-12-28,Monitor,Electronics,8,840.12,514.61,6720.96,1008.14,7729.1,Saudi Arabia,Store A,Tonya Walls,Retail,Cash,0.0
FA-31362,43846,Vickie Galloway,2024-03-15,Monitor,Electronics,10,647.21,466.94,6472.1,970.82,7442.92,Ethiopia,Store B,Nicole Bell,Online,Wire Transfer,0.0
FA-78502,1224,Marie davis,2023-05-30,Mouse,Accessories,10,793.5,502.91,7935.0,1190.25,9125.25,United States Minor Outlying Islands,Store C,Dawn Mcdonald,Wholesale,Paypal,0.0
FA-88633,80556,John Davis,2024-09-27,Mouse,Accessories,8,844.7,639.52,6757.6,1013.64,7771.24,Belize,Store C,Amy Wells,Retail,Wire Transfer,0.25
FA-45863,65978,Jocelyn Dalton,2024-03-12,Mouse,Accessories,8,362.96,235.62,2903.68,435.55,3339.23,Kenya,Store B,Darin Evans,Online,Credit Card,0.0
FA-2874,1442,Jordan Burnett,2024-07-03,Mouse,Accessories,2,247.69,134.53,495.38,74.31,569.69,Martinique,Store B,Melissa Thompson,Retail,Paypal,0.0
FA-95146,87921,Samantha Chavez,2023-01-27,Mouse,Accessories,-5,438.52,316.85,2192.6,328.89,-777.28,Guinea-Bissau,Store C,Theresa Yates,Retail,Wire Transfer,0.0
FA-41407,70857,Matthew Mcintyre,2024-04-04,Monitor,Electronics,2,552.3,338.62,1104.6,165.69,1270.29,Uganda,Store B,Timothy Walter,Retail,Credit Card,0.0
FA-94146,58132,Holly Wilcox,2023-02-17,Laptop,Electronics,3,599.34,353.25,1798.02,269.7,2067.72,Burundi,Store A,Kimberly Jackson,Wholesale,Credit Card,0.11
FA-44798,7362,Jennifer Parks,2024-01-09,Mouse,Accessories,-6,647.0,425.46,3882.0,582.3,-77.28,United Arab Emirates,Store A,Timothy Brown,Online,Paypal,0.2
FA-16529,51516,Adam Harmon,2023-11-17,Laptop,Electronics,1,472.26,285.25,472.26,70.84,543.1,Central African Republic,Online Platform,Kelsey Turner,Corporate,Paypal,0.19
FA-8038,3899,Rebecca Gomez,2023-01-02,Monitor,Electronics,1,750.34,494.37,750.34,112.55,862.89,Madagascar,Online Platform,Tiffany Dawson,Online,Wire Transfer,0.0
FA-77330,74141,Dr. Jeremy Parks DDS,2024-10-11,Mouse,Accessories,8,578.43,390.39,4627.44,694.12,5321.56,Korea,Online Platform,Nicole Bell,Online,Credit Card,0.0
FA-31483,56946,Yvonne Chapman,2023-08-19,Phone,Mobile Devices,8,590.05,470.94,4720.4,708.06,5428.46,Vanuatu,Store B,Brianna Hunt,Wholesale,Credit Card,0.0
FA-23493,40326,Timothy Parker,2023-03-10,Tablet,Mobile Devices,8,149.59,113.77,1196.72,179.51,1376.23,Bahamas,Store B,Brent Wise,Online,Credit Card,0.0
FA-23182,56391,David Cherry,2024-01-17,Mouse,Accessories,3,548.24,317.59,1644.72,246.71,1891.43,Czech Republic,Store C,Tonya Walls,Online,Paypal,0.0
FA-9360,69371,Jessica Cruz,2023-11-07,Phone,Mobile Devices,1,135.66,75.74,135.66,20.35,156.01,New Caledonia,Online Platform,Anthony Miller,Retail,Credit Card,0.0
FA-6002,74308,Daniel Maynard,2024-07-20,Monitor,Electronics,-10,946.91,625.01,9469.1,1420.37,-255.71,Ireland,Store C,Theresa Yates,Corporate,Wire Transfer,0.0
FA-47678,21004,Cynthia Lane,2024-02-18,Mouse,Accessories,9,661.76,524.77,5955.84,893.38,6849.22,Slovenia,Store B,Kristen Howard,Online,Paypal,0.15
FA-75639,39398,Yvonne Roberts,2023-04-27,Tablet,Mobile Devices,9,584.85,394.11,5263.65,789.55,6053.2,Niger,Store B,Tonya Walls,Corporate,Credit Card,0.0
FA-97079,307,James Adams,2024-02-03,Keyboard,Accessories,2,615.57,351.43,1231.14,184.67,1415.81,Ecuador,Store B,Jacqueline Rodriguez,Online,Credit Card,0.0
FA-95323,43977,Mark Terry,2024-03-03,Monitor,Electronics,10,477.29,264.05,4772.9,715.93,5488.83,Yemen,Store A,Bonnie Guzman,Wholesale,Credit Card,0.0
FA-21548,71206,Mary Mcdaniel,2024-10-14,Keyboard,Accessories,8,77.67,61.78,621.36,93.2,714.56,Moldova,Store B,Brianna Hunt,Corporate,Wire Transfer,0.0
FA-87854,61419,Justin Hunter,2023-02-14,Keyboard,Accessories,10,271.38,138.87,2713.8,407.07,3120.87,Gabon,Store C,Brianna Hunt,Online,Credit Card,0.0
FA-56645,42610,Aaron Allison,2024-03-08,Phone,Mobile Devices,2,755.6,495.49,1511.2,226.68,1737.88,Mauritania,Online Platform,Anthony Miller,Online,Wire Transfer,0.08
FA-34596,46029,Dennis Martin,2023-08-20,Tablet,Mobile Devices,8,650.66,342.46,5205.28,780.79,5986.07,Guyana,Store B,Thomas Anderson,Wholesale,Wire Transfer,0.0
FA-34596,82675,Dennis Martin,2023-08-20,Tablet,Mobile Devices,-8,650.66,342.46,5205.28,780.79,-2384.5,Sri Lanka,Store B,Thomas Anderson,Wholesale,Wire Transfer,0.0
FA-36048,98560,Cindy Hernandez,2024-01-09,Laptop,Electronics,2,645.72,408.42,1291.44,193.72,1485.16,Montenegro,Store A,Caleb Pope,Online,Credit Card,0.0
FA-41888,18888,Kara Clark,2023-10-15,Laptop,Electronics,-6,222.51,135.06,1335.06,200.26,-267.18,Greenland,Online Platform,Brent Young,Retail,Credit Card,0.19
FA-54594,17303,Melissa Dickerson,2024-08-28,Tablet,Mobile Devices,-10,893.58,701.6,8935.8,1340.37,-1318.75,New Caledonia,Store C,Tonya Walls,Retail,Cash,0.0
FA-38245,27304,Molly Smith,2024-04-12,Monitor,Electronics,3,335.48,192.96,1006.44,150.97,1157.41,Andorra,Store C,Melissa Thompson,Wholesale,Cash,0.0
FA-50149,48554,Robert Bender,2024-04-01,Tablet,Mobile Devices,5,69.96,52.63,349.8,52.47,402.27,French Guiana,Store B,Anna Dickerson,Retail,Paypal,0.0
FA-9968,62336,Franklin Stewart,2024-05-01,Mouse,Accessories,-8,363.08,285.61,2904.64,435.7,-1752.6,Gabon,Store C,Tiffany Dawson,Retail,Paypal,0.04
FA-39548,25711,Lisa Ross,2024-02-01,Monitor,Electronics,4,960.31,746.84,3841.24,576.19,4417.43,South Georgia and the South Sandwich Islands,Online Platform,Lucas Gordon,Online,Cash,0.0
FA-10944,74289,Brittany Brown,2023-02-07,Laptop,Electronics,2,743.83,535.6,1487.66,223.15,1710.81,Marshall Islands,Store C,Caleb Pope,Online,Cash,0.19
FA-10944,32096,Brittany Brown,2023-02-07,Laptop,Electronics,2,743.83,535.6,1487.66,223.15,1710.81,Liechtenstein,Store C,Caleb Pope,Online,Cash,0.0
FA-13681,18733,Michael Lopez,2024-07-06,Tablet,Mobile Devices,3,840.37,450.89,2521.11,378.17,2899.28,China,Online Platform,Sara Baldwin,Online,Wire Transfer,0.1
FA-13111,88479,Matthew Logan,2023-08-27,Mouse,Accessories,8,977.46,599.59,7819.68,1172.95,8992.63,Comoros,Online Platform,Anna Dickerson,Wholesale,Wire Transfer,0.0
FA-75492,87767,Joseph Wise,2023-09-07,Monitor,Electronics,8,372.04,267.71,2976.32,446.45,3422.77,Antarctica (the territory South of 60 deg S),Store B,Anthony Miller,Corporate,Paypal,0.0
FA-45143,71669,Richard Shaffer,2023-07-19,Keyboard,Accessories,1,198.42,126.29,198.42,29.76,228.18,Antigua and Barbuda,Store A,Timothy Brown,Retail,Wire Transfer,0.04
FA-74123,2051,Robert Franklin,2023-02-02,Phone,Mobile Devices,6,942.88,712.87,5657.28,848.59,6505.87,Central African Republic,Store A,Mia Zamora,Online,Paypal,0.0
FA-13853,34799,Marie davis,2023-06-16,Tablet,Mobile Devices,-2,308.49,209.18,616.98,92.55,-1383.86,Australia,Online Platform,Amy Wells,Retail,Credit Card,0.0
FA-23633,25552,Olivia Gregory,2023-04-28,Keyboard,Accessories,7,411.99,281.03,2883.93,432.59,3316.52,Faroe Islands,Store A,Tonya Walls,Corporate,Cash,0.0
FA-82811,33704,Stephanie Harris DDS,2023-09-24,Monitor,Electronics,7,375.9,191.45,2631.3,394.69,3025.99,Central African Republic,Store A,Anna Dickerson,Wholesale,Paypal,0.0
FA-67939,23116,Terry Whitehead,2023-01-01,Monitor,Electronics,3,735.29,388.66,2205.87,330.88,2536.75,Cuba,Online Platform,Kelly Martinez,Retail,Paypal,0.0
FA-671,5482,Stephanie Edwards,2024-04-27,Phone,Mobile Devices,6,674.54,344.92,4047.24,607.09,4654.33,Tunisia,Online Platform,Kelly Fisher,Retail,Paypal,0.0
FA-96493,61563,Marie Davis.,2023-04-03,Monitor,Electronics,4,782.05,431.31,3128.2,469.23,3597.43,Germany,Online Platform,Tracey Morales,Retail,Cash,0.0
FA-27332,16308,Angela Scott,2024-07-25,Keyboard,Accessories,5,472.37,368.82,2361.85,354.28,2716.13,Micronesia,Online Platform,Mia Zamora,Online,Paypal,0.0
FA-415,11109,Eric Horton,2023-01-08,Laptop,Electronics,7,991.11,756.5,6937.77,1040.67,7978.44,Tuvalu,Store C,Jacqueline Rodriguez,Online,Credit Card,0.16
FA-66965,8521,Nathan Jordan,2023-12-06,Mouse,Accessories,6,816.66,438.02,4899.96,734.99,5634.95,Colombia,Store B,Sara Baldwin,Online,Paypal,0.0
FA-15077,27831,Mr. Brian Gutierrez,2024-05-17,Mouse,Accessories,1,148.54,114.9,148.54,22.28,170.82,Ecuador,Store B,Kristen Howard,Corporate,Paypal,0.0
FA-30496,66302,Alexandra Kelly,2023-07-24,Mouse,Accessories,4,861.7,528.5,3446.8,517.02,3963.82,Somalia,Store A,Dawn Mcdonald,Retail,Paypal,0.19
FA-22668,92913,Felicia Myers,2024-09-17,Tablet,Mobile Devices,9,442.96,242.1,3986.64,598.0,4584.64,Korea,Store B,Rachel Ramirez,Corporate,Credit Card,0.11
FA-39899,34127,Michael Bell,2023-08-07,Phone,Mobile Devices,5,779.26,574.78,3896.3,584.45,4480.75,Reunion,Store C,Theresa Yates,Wholesale,Wire Transfer,0.28
FA-2651,20594,William Cook,2024-03-02,Mouse,Accessories,7,577.1,438.69,4039.7,605.95,4645.65,Vanuatu,Store C,Dawn Mcdonald,Wholesale,Credit Card,0.0
FA-58511,10411,Marie Davis.,2024-03-09,Laptop,Electronics,2,970.47,752.5,1940.94,291.14,2232.08,Saint Pierre and Miquelon,Store C,Lucas Gordon,Wholesale,Cash,0.0
FA-81085,47030,Jamie Anderson,2023-02-27,Monitor,Electronics,8,344.49,190.44,2755.92,413.39,3169.31,Germany,Store B,Amy Wells,Corporate,Credit Card,0.1
FA-20890,17653,Madison Parker,2024-07-30,Mouse,Accessories,9,459.84,354.19,4138.56,620.78,4759.34,Poland,Store B,Kristen Howard,Wholesale,Credit Card,0.0
FA-77124,68780,Frank Fields,2024-06-16,Monitor,Electronics,7,527.63,276.75,3693.41,554.01,4247.42,Turkey,Online Platform,Thomas Anderson,Wholesale,Credit Card,0.27
FA-70254,17675,Stephanie Matthews,2023-11-08,Mouse,Accessories,2,317.96,213.75,635.92,95.39,731.31,Tonga,Online Platform,Charles Dixon,Online,Paypal,0.25
FA-78906,15690,Marie davis,2023-08-03,Monitor,Electronics,1,855.44,667.73,855.44,128.32,983.76,Cayman Islands,Store C,Kristen Howard,Online,Wire Transfer,0.0
FA-75503,42546,Daniel Knight,2024-04-30,Phone,Mobile Devices,6,942.48,743.13,5654.88,848.23,6503.11,Saint Barthelemy,Store B,Rachel Ramirez,Online,Paypal,0.02
FA-36560,31416,Rachel Shepherd,2023-08-21,Keyboard,Accessories,4,513.35,337.65,2053.4,308.01,2361.41,Martinique,Online Platform,Colleen Mcbride,Corporate,Cash,0.0
FA-44883,85975,Kimberly Rodriguez,2023-05-01,Phone,Mobile Devices,5,467.04,282.08,2335.2,350.28,2685.48,Andorra,Store B,Timothy Walter,Wholesale,Wire Transfer,0.0
FA-55235,99049,Kimberly Bradley,2024-07-29,Laptop,Electronics,7,498.5,332.98,3489.5,523.42,4012.92,Uruguay,Online Platform,Carl Gutierrez,Retail,Paypal,0.21
FA-57246,10964,Patrick Roman,2024-05-06,Monitor,Electronics,4,191.56,120.62,766.24,114.94,881.18,Uganda,Online Platform,Sara Baldwin,Online,Credit Card,0.0
FA-6989,84628,Danny Davis,2024-06-28,Tablet,Mobile Devices,1,625.95,390.44,625.95,93.89,719.84,Mongolia,Store A,Tonya Walls,Wholesale,Paypal,0.04
FA-36145,50071,Keith Chapman,2023-06-13,Laptop,Electronics,3,767.05,554.21,2301.15,345.17,2646.32,Faroe Islands,Store A,Kelly Fisher,Retail,Wire Transfer,0.0
FA-18438,85021,Wanda Rosales,2023-11-09,Mouse,Accessories,10,802.31,549.85,8023.1,1203.46,9226.56,Moldova,Store C,Bryan Perkins,Retail,Cash,0.05
FA-63734,24982,Patrick Chan,2023-01-09,Mouse,Accessories,6,837.82,615.16,5026.92,754.04,5780.96,Mozambique,Store A,Brianna Hunt,Online,Cash,0.18
FA-95717,74459,Michael Smith,2024-10-06,Tablet,Mobile Devices,5,78.9,42.1,394.5,59.17,453.67,Micronesia,Store A,Brent Wise,Wholesale,Paypal,0.0
FA-71243,59274,Donna Mckee,2024-04-18,Phone,Mobile Devices,10,570.0,339.77,5700.0,855.0,6555.0,Tonga,Store B,Heather Walker,Online,Paypal,0.0
FA-14477,62901,Julia Shepard,2024-02-02,Tablet,Mobile Devices,4,832.98,533.42,3331.92,499.79,3831.71,Chile,Online Platform,Jacqueline Rodriguez,Corporate,Wire Transfer,0.01
FA-67804,45386,Carl Kennedy,2023-12-09,Tablet,Mobile Devices,4,859.48,666.96,3437.92,515.69,3953.61,Cambodia,Store C,Timothy Walter,Retail,Credit Card,0.12
FA-46606,78365,Scott Garcia,2023-10-07,Monitor,Electronics,10,437.3,291.05,4373.0,655.95,5028.95,Saint Kitts and Nevis,Online Platform,Timothy Walter,Retail,Paypal,0.0
FA-93077,43340,Lee Martin,2023-01-19,Tablet,Mobile Devices,1,171.94,108.58,171.94,25.79,197.73,Switzerland,Store A,Mia Zamora,Online,Wire Transfer,0.0
FA-74890,54802,Lacey West,2024-07-10,Phone,Mobile Devices,9,930.76,486.2,8376.84,1256.53,9633.37,Lebanon,Store B,Melissa Thompson,Corporate,Cash,0.0
FA-35688,94457,Sarah Hill,2023-01-19,Mouse,Accessories,5,199.92,125.17,999.6,149.94,1149.54,Armenia,Online Platform,James Patterson,Online,Paypal,0.0
FA-9010,47446,Jessica Campbell,2024-10-10,Keyboard,Accessories,1,424.4,216.77,424.4,63.66,488.06,Uruguay,Store B,Carl Gutierrez,Corporate,Paypal,0.08
FA-5556,63662,Sherri Parker,2023-06-19,Keyboard,Accessories,-1,990.12,637.31,990.12,148.52,-3197.14,Tunisia,Store C,Mia Zamora,Corporate,Credit Card,0.0
FA-12461,47032,Brad Gallegos,2023-05-09,Keyboard,Accessories,7,457.22,297.77,3200.54,480.08,3680.62,Grenada,Store C,Anthony Miller,Corporate,Credit Card,0.0
FA-92071,70307,Ryan Moore,2023-07-21,Mouse,Accessories,8,38.47,25.48,307.76,46.16,353.92,Isle of Man,Store B,Brian Jones,Corporate,Wire Transfer,0.23
FA-84793,87058,Wesley Stafford,2023-10-16,Monitor,Electronics,6,778.64,412.98,4671.84,700.78,5372.62,Cambodia,Online Platform,Anthony Miller,Wholesale,Paypal,0.0
FA-59150,74628,Jacqueline Clayton,2023-06-28,Monitor,Electronics,5,62.27,34.69,311.35,46.7,358.05,Oman,Online Platform,Mrs. Mary Alvarez MD,Corporate,Wire Transfer,0.0
FA-988,27107,Michael Garrett,2024-08-28,Monitor,Electronics,4,623.95,337.76,2495.8,374.37,2870.17,Netherlands,Store B,Brent Young,Wholesale,Wire Transfer,0.23
FA-83280,73584,Daniel Mcclure,2024-09-18,Mouse,Accessories,2,789.54,420.24,1579.08,236.86,1815.94,Ecuador,Online Platform,Anthony Miller,Wholesale,Credit Card,0.29
FA-5885,12224,Jose Olson,2024-04-29,Monitor,Electronics,4,878.74,452.82,3514.96,527.24,4042.2,Saint Pierre and Miquelon,Store B,Timothy Brown,Retail,Wire Transfer,0.0
FA-38998,91826,Thomas Smith,2024-05-29,Mouse,Accessories,7,941.42,717.4,6589.94,988.49,7578.43,Nauru,Store A,Kara Jones,Wholesale,Credit Card,0.11
FA-32216,29039,Megan Hall,2023-10-15,Monitor,Electronics,7,469.37,291.95,3285.59,492.84,3778.43,China,Store B,Sara Baldwin,Corporate,Cash,0.0
FA-80055,49702,Marie Davis,2024-09-15,Keyboard,Accessories,9,940.57,646.35,8465.13,1269.77,9734.9,Pitcairn Islands,Store A,Rachel Ramirez,Online,Cash,0.0
FA-71316,47167,Marie Davis.,2023-08-10,Monitor,Electronics,1,50.58,34.57,50.58,7.59,58.17,Antigua and Barbuda,Store C,Colleen Mcbride,Online,Wire Transfer,0.0
FA-53630,31368,Erin Fisher,2024-02-07,Tablet,Mobile Devices,5,658.18,447.11,3290.9,493.63,3784.53,Svalbard & Jan Mayen Islands,Store A,Charles Dixon,Online,Cash,0.0
FA-13803,73125,Joseph Clarke,2023-10-03,Tablet,Mobile Devices,8,757.19,495.2,6057.52,908.63,6966.15,United Kingdom,Online Platform,Bryan Perkins,Online,Cash,0.15
